-0.2670; 78055;
-0.2749; 78169;
-0.1992; 78283;
-0.3381; 78397;
-0.2550; 78511;
-0.3035; 78626;
-0.2135; 78740;
-0.2956; 78854;
-0.3169; 78968;
-0.3026; 79082;
-0.3247; 79196;
-0.3040; 79311;
-0.3704; 79425;
-0.3155; 79539;
-0.2652; 79653;
-0.3866; 79767;
-0.3677; 79882;
-0.3289; 79996;
-0.3270; 80110;
-0.3889; 80224;
-0.3035; 80338;
-0.3907; 80452;
-0.3967; 80567;
-0.4152; 80681;
-0.4757; 80795;
-0.3520; 80909;
-0.4452; 81023;
-0.4452; 81138;
-0.3381; 81252;
-0.4023; 81366;
-0.4217; 81480;
-0.3954; 81594;
-0.4655; 81708;
-0.4641; 82028;
-0.3912; 82142;
-0.3875; 82256;
-0.4203; 82371;
-0.3658; 82485;
-0.4226; 82599;
-0.4480; 82713;
-0.3598; 82827;
-0.4803; 82941;
-0.3921; 83056;
-0.5232; 83170;
-0.3510; 83284;
-0.4655; 83398;
-0.3751; 83512;
-0.4461; 83627;
-0.3483; 83741;
-0.3372; 83855;
-0.4734; 83969;
-0.3801; 84083;
-0.5062; 84197;
-0.3949; 84312;
-0.5380; 84426;
-0.4923; 84540;
-0.3907; 84654;
-0.4180; 84768;
-0.3944; 84882;
-0.4254; 85008;
-0.3977; 85122;
-0.3404; 85236;
-0.4286; 85351;
-0.4388; 85465;
-0.4697; 85579;
-0.4558; 85693;
-0.3243; 85807;
-0.3607; 85921;
-0.4157; 86036;
-0.3815; 86150;
-0.4434; 86264;
-0.3889; 86378;
-0.3280; 86492;
-0.3520; 86607;
-0.4540; 86721;
-0.3460; 86835;
-0.3852; 86949;
-0.4785; 87063;
-0.3834; 87177;
-0.3446; 87292;
-0.3603; 87406;
-0.3330; 87520;
-0.3104; 87634;
-0.4134; 87748;
-0.3889; 87863;
-0.3912; 87977;
-0.4277; 88091;
-0.3312; 88205;
-0.3700; 88319;
-0.4087; 88445;
-0.3861; 88559;
-0.3967; 88673;
-0.4189; 88787;
-0.3063; 89107;
-0.3700; 89221;
-0.3663; 89335;
-0.3709; 89450;
-0.3118; 89564;
-0.3395; 89678;
-0.3349; 89792;
-0.3829; 89906;
-0.2984; 90020;
-0.3187; 90135;
-0.3450; 90249;
-0.4591; 90363;
-0.3617; 90477;
-0.3432; 90591;
-0.3967; 90706;
-0.3178; 90820;
-0.3404; 90934;
-0.2887; 91048;
-0.3058; 91162;
-0.3963; 91276;
-0.3238; 91391;
-0.3594; 91505;
-0.2278; 91619;
-0.3266; 91733;
-0.2767; 91847;
-0.3353; 91962;
-0.2670; 92087;
-0.2559; 92201;
-0.4069; 92315;
-0.3714; 92430;
-0.2892; 92544;
-0.4448; 92658;
-0.2795; 92772;
-0.2933; 92886;
-0.3672; 93001;
-0.3709; 93115;
-0.3252; 93229;
-0.2472; 93343;
-0.3529; 93457;
-0.3293; 93571;
-0.2310; 93686;
-0.2980; 93800;
-0.2209; 93914;
-0.3266; 94028;
-0.3838; 94142;
-0.3123; 94257;
-0.3197; 94371;
-0.3506; 94485;
-0.2786; 94599;
-0.3192; 94713;
-0.3630; 94827;
-0.3280; 94942;
-0.2970; 95056;
-0.2860; 95170;
-0.3270; 95284;
-0.2763; 95398;
-0.2860; 95513;
-0.3146; 95627;
-0.3774; 95741;
-0.2398; 95855;
-0.3155; 95969;
-0.2416; 96289;
-0.2527; 96403;
-0.2910; 96517;
-0.2656; 96631;
-0.2827; 96746;
-0.2684; 96860;
-0.1793; 96974;
-0.3414; 97088;
-0.2707; 97202;
-0.2361; 97316;
-0.2952; 97431;
-0.2361; 97545;
-0.2435; 97659;
-0.2421; 97773;
-0.2661; 97887;
-0.2818; 98002;
